RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31
102001,0,United States,country,,234736.0,234199.0,234452.0,235840.0,236097.0,237267.0,237615.0,240398.0,242452.0,244493.0,245305.0,245635.0,246233.0,247418.0,249584.0,251697.0,252797.0,253798.0,255654.0,258865.0,260148.0,257499.0,254323.0,257121.0,264405.0,273769.0,279876.0,284732.0,286870.0,287586.0,289739.0,293695.0,300535.0,306094.0,310826.0,313051.0,315699.0,318218.0,321878.0,325076.0,327514.0,328458.0,332069.0,338285.0,347751.0,354798.0,357147.0,353688.0,348471.0,344098.0,341176.0,338012.0,334137.0
394913,1,"New York, NY",msa,NY,400547.0,406899.0,405273.0,408187.0,400566.0,401413.0,400606.0,401684.0,401354.0,400481.0,401308.0,403304.0,402501.0,403497.0,406733.0,411706.0,415760.0,417097.0,421102.0,422758.0,426503.0,426913.0,425223.0,420594.0,421015.0,428824.0,444107.0,459031.0,468267.0,470850.0,472600.0,475423.0,482166.0,486898.0,493661.0,499308.0,504262.0,510347.0,515143.0,517026.0,516193.0,517294.0,520220.0,527552.0,535583.0,543385.0,550667.0,557960.0,563921.0,560944.0,552404.0,544686.0,539755.0
753899,2,"Los Angeles, CA",msa,CA,631207.0,627624.0,629335.0,630197.0,628714.0,624502.0,621809.0,625010.0,628962.0,629167.0,630286.0,635434.0,637697.0,641570.0,641320.0,645087.0,650298.0,657074.0,662246.0,665477.0,659021.0,651716.0,648380.0,663231.0,685886.0,707871.0,721218.0,728233.0,730797.0,732690.0,741353.0,754155.0,771885.0,788962.0,801735.0,806267.0,809284.0,813315.0,821766.0,829028.0,839932.0,847057.0,860062.0,874604.0,899610.0,915583.0,917286.0,901755.0,884895.0,873338.0,867434.0,863368.0,854847.0
394463,3,"Chicago, IL",msa,IL,223615.0,222887.0,223813.0,227860.0,229566.0,230605.0,233508.0,236497.0,237175.0,235625.0,231880.0,230866.0,228328.0,228821.0,230961.0,235276.0,237701.0,237416.0,238897.0,242148.0,246560.0,244059.0,237937.0,235113.0,240619.0,249952.0,259556.0,263665.0,266617.0,265469.0,266396.0,266937.0,268483.0,271693.0,273145.0,273941.0,273696.0,275999.0,278247.0,280457.0,281380.0,283436.0,285019.0,286135.0,288537.0,290620.0,294901.0,295572.0,294167.0,290231.0,286938.0,284987.0,285118.0
394514,4,"Dallas, TX",msa,TX,259957.0,255094.0,253385.0,253793.0,254171.0,253347.0,253735.0,255328.0,257872.0,261641.0,263942.0,266014.0,265800.0,263522.0,265029.0,265542.0,267115.0,268200.0,270039.0,271183.0,273015.0,271491.0,272112.0,276189.0,284489.0,290073.0,294676.0,299836.0,301101.0,301210.0,304797.0,311032.0,319108.0,328608.0,337074.0,344640.0,346742.0,347730.0,350417.0,353862.0,358401.0,362527.0,368180.0,374941.0,388800.0,403076.0,412028.0,410374.0,404484.0,396706.0,391769.0,387592.0,381555.0
394692,5,"Houston, TX",msa,TX,221321.0,220457.0,220724.0,221608.0,222696.0,222619.0,223824.0,225622.0,226913.0,229138.0,230351.0,231476.0,230943.0,229874.0,229464.0,230986.0,233201.0,234999.0,236466.0,236453.0,237089.0,233824.0,234854.0,239693.0,248085.0,252478.0,255624.0,259068.0,262926.0,264218.0,267219.0,273371.0,280174.0,287161.0,292296.0,294961.0,295329.0,293379.0,295715.0,300882.0,305659.0,309732.0,314018.0,317873.0,323481.0,329688.0,334759.0,335994.0,330899.0,327667.0,323390.0,320738.0,315022.0
395209,6,"Washington, DC",msa,VA,385171.0,384381.0,385825.0,386542.0,390451.0,393546.0,396633.0,399841.0,399933.0,397784.0,394520.0,394133.0,395111.0,395899.0,398947.0,405706.0,409289.0,408475.0,409387.0,415883.0,424488.0,419874.0,412646.0,414122.0,425078.0,437983.0,445213.0,448351.0,448329.0,444782.0,439748.0,441014.0,447721.0,460424.0,466834.0,469361.0,468971.0,468560.0,470236.0,470851.0,472001.0,467436.0,467190.0,474593.0,492237.0,506443.0,511143.0,506700.0,499361.0,493288.0,491608.0,490619.0,482430.0
394856,7,"Miami, FL",msa,FL,262597.0,262041.0,265887.0,269765.0,271215.0,270869.0,270365.0,275357.0,277561.0,277802.0,274939.0,275762.0,278066.0,279737.0,282503.0,285942.0,288273.0,289956.0,290662.0,296331.0,300857.0,301724.0,299887.0,300690.0,307916.0,316443.0,321824.0,324680.0,325872.0,330132.0,335921.0,339797.0,343615.0,344413.0,346295.0,346635.0,349166.0,352729.0,357518.0,361995.0,369356.0,376780.0,385227.0,393160.0,399234.0,408241.0,412796.0,415440.0,412472.0,411637.0,415079.0,416386.0,417153.0
394974,8,"Philadelphia, PA",msa,PA,227984.0,228769.0,229106.0,230788.0,231523.0,234082.0,233916.0,237107.0,238666.0,240105.0,239366.0,240794.0,242410.0,242794.0,241059.0,242044.0,244472.0,247550.0,249669.0,252153.0,258663.0,259360.0,256544.0,252691.0,255720.0,264753.0,270203.0,274356.0,275542.0,278168.0,279040.0,278399.0,277657.0,276780.0,277565.0,280493.0,286343.0,291542.0,293564.0,293611.0,291884.0,295280.0,296930.0,298122.0,297836.0,304707.0,314679.0,320524.0,319655.0,318381.0,317789.0,316904.0,315502.0
394347,9,"Atlanta, GA",msa,GA,223221.0,225050.0,228509.0,231129.0,230665.0,230002.0,230792.0,233386.0,234064.0,235862.0,236638.0,238209.0,239438.0,241286.0,243959.0,246757.0,248497.0,249843.0,252017.0,254043.0,256609.0,251882.0,249131.0,250566.0,260842.0,270827.0,278400.0,282036.0,283351.0,284612.0,287110.0,292587.0,298285.0,304963.0,311719.0,317137.0,320697.0,325267.0,332663.0,341893.0,346255.0,347765.0,348696.0,351837.0,357019.0,364818.0,371925.0,375044.0,374287.0,371785.0,368161.0,362945.0,358754.0
394976,10,"Phoenix, AZ",msa,AZ,264605.0,265295.0,265186.0,266169.0,267154.0,268135.0,268839.0,269282.0,270486.0,272335.0,274125.0,276347.0,278856.0,282085.0,285453.0,287293.0,289221.0,292238.0,296829.0,301602.0,301780.0,299396.0,298906.0,304295.0,313489.0,321711.0,328200.0,332621.0,335152.0,339823.0,346899.0,356359.0,365868.0,376836.0,386966.0,396423.0,403849.0,411761.0,418678.0,425344.0,429902.0,435657.0,443273.0,455454.0,465997.0,476447.0,481682.0,479409.0,470440.0,459784.0,454391.0,446987.0,437412.0
394404,11,"Boston, MA",msa,MA,435722.0,433033.0,435140.0,435067.0,433564.0,434049.0,438883.0,445100.0,445520.0,447892.0,449094.0,450505.0,447850.0,448517.0,451624.0,452779.0,456168.0,458834.0,466116.0,474901.0,485710.0,485725.0,479552.0,476282.0,485739.0,503504.0,512659.0,514514.0,513186.0,513218.0,521983.0,529770.0,543561.0,552865.0,562494.0,565054.0,565448.0,561684.0,562567.0,567112.0,571536.0,571586.0,570474.0,579681.0,597777.0,613957.0,627136.0,628156.0,624281.0,614073.0,608956.0,608438.0,600987.0
395057,12,"San Francisco, CA",msa,CA,856278.0,847397.0,853372.0,853472.0,846578.0,833501.0,835953.0,841697.0,853644.0,856199.0,860850.0,850255.0,840424.0,834660.0,847897.0,856102.0,861874.0,855786.0,858550.0,861721.0,858267.0,847574.0,851769.0,876250.0,911249.0,934391.0,936381.0,936586.0,934371.0,943697.0,954807.0,974413.0,1016469.0,1056857.0,1087057.0,1084716.0,1078050.0,1071946.0,1073199.0,1069264.0,1055778.0,1049693.0,1061851.0,1097227.0,1145687.0,1179165.0,1185907.0,1149004.0,1093515.0,1070404.0,1066682.0,1074247.0,1047306.0
395025,13,"Riverside, CA",msa,CA,351018.0,353864.0,353919.0,354099.0,351191.0,351555.0,351607.0,353560.0,354074.0,356459.0,358982.0,361234.0,363648.0,366906.0,370092.0,371963.0,371501.0,372283.0,373532.0,376304.0,375160.0,374717.0,377117.0,385166.0,396486.0,408136.0,417873.0,424674.0,429830.0,433064.0,438501.0,445779.0,456259.0,466010.0,475121.0,483295.0,491091.0,495842.0,501029.0,505734.0,515190.0,523455.0,530081.0,537147.0,547127.0,556781.0,561145.0,554079.0,547240.0,539271.0,536104.0,525227.0,518263.0
394532,14,"Detroit, MI",msa,MI,177241.0,173827.0,172810.0,172443.0,174405.0,174205.0,175903.0,178103.0,180479.0,183146.0,183674.0,185825.0,184354.0,185190.0,184211.0,185991.0,185670.0,186498.0,186690.0,190428.0,197025.0,195449.0,193494.0,193784.0,199461.0,205338.0,206301.0,210282.0,210874.0,210131.0,207719.0,209707.0,214207.0,220793.0,223452.0,225967.0,226312.0,227661.0,226535.0,226283.0,226320.0,228806.0,232406.0,233516.0,234431.0,236988.0,242078.0,246416.0,244431.0,240384.0,237569.0,236583.0,231895.0
395078,15,"Seattle, WA",msa,WA,441110.0,436488.0,434549.0,433481.0,433542.0,435382.0,442703.0,449578.0,454735.0,459792.0,460430.0,460526.0,457331.0,458369.0,461849.0,463429.0,470446.0,473807.0,481176.0,485760.0,491822.0,487526.0,490929.0,497320.0,514354.0,528794.0,539615.0,546571.0,543381.0,546220.0,551026.0,571071.0,589645.0,612276.0,623354.0,631853.0,630648.0,628710.0,629910.0,632323.0,637979.0,635351.0,645416.0,665361.0,697190.0,717768.0,718149.0,699997.0,676510.0,664348.0,666191.0,660426.0,651547.0
394865,16,"Minneapolis, MN",msa,MN,246534.0,246803.0,250686.0,254569.0,256344.0,256840.0,258072.0,262910.0,265046.0,267258.0,266889.0,266698.0,266939.0,266881.0,269506.0,270887.0,272083.0,273206.0,274901.0,279089.0,282669.0,282749.0,280755.0,281136.0,286743.0,293034.0,299161.0,303029.0,305921.0,305331.0,305476.0,307694.0,312300.0,317735.0,321573.0,324022.0,326567.0,329761.0,331944.0,332419.0,330377.0,332053.0,331809.0,333915.0,337353.0,344401.0,351097.0,353982.0,352123.0,350735.0,348036.0,345349.0,340398.0
395056,17,"San Diego, CA",msa,CA,573862.0,574783.0,570983.0,567381.0,563001.0,569411.0,572001.0,573571.0,570343.0,568238.0,574677.0,574793.0,579228.0,573687.0,576433.0,582041.0,585052.0,590444.0,592134.0,595772.0,593610.0,585928.0,588140.0,600914.0,620946.0,637866.0,644121.0,650162.0,653941.0,656868.0,666829.0,680112.0,697256.0,713506.0,730297.0,740414.0,738614.0,738395.0,743429.0,755911.0,764165.0,770669.0,782075.0,799939.0,821220.0,839785.0,838021.0,824863.0,805372.0,797383.0,794221.0,790814.0,784174.0
395148,18,"Tampa, FL",msa,FL,206916.0,207647.0,208005.0,210991.0,211274.0,212522.0,212950.0,214492.0,215890.0,216079.0,216863.0,218477.0,220229.0,221932.0,223396.0,224588.0,227129.0,228133.0,230754.0,232066.0,235664.0,235817.0,236143.0,236528.0,241085.0,248097.0,254064.0,258834.0,261813.0,264246.0,266547.0,268063.0,272940.0,277339.0,284132.0,287710.0,292591.0,296257.0,302086.0,308773.0,316492.0,324633.0,333206.0,342187.0,350210.0,359475.0,367512.0,372606.0,371114.0,365616.0,364683.0,362628.0,362108.0
394530,19,"Denver, CO",msa,CO,399501.0,397920.0,398572.0,398847.0,398928.0,397987.0,398402.0,399702.0,402030.0,406812.0,407568.0,411901.0,412126.0,414169.0,414475.0,417483.0,417819.0,419273.0,420907.0,427956.0,427834.0,426138.0,422108.0,427816.0,437635.0,448228.0,457657.0,464274.0,467099.0,464796.0,466919.0,476790.0,494422.0,512155.0,524758.0,532860.0,537710.0,542487.0,544689.0,547804.0,550520.0,556086.0,564054.0,576644.0,593449.0,606405.0,612288.0,605017.0,597647.0,591111.0,587930.0,584659.0,575761.0
395121,20,"St. Louis, MO",msa,MO,175886.0,176078.0,176310.0,176597.0,177813.0,180657.0,181483.0,183117.0,182746.0,184046.0,184525.0,185182.0,186159.0,185495.0,187245.0,187744.0,190158.0,191194.0,190340.0,190875.0,191473.0,194858.0,194216.0,195738.0,200426.0,206450.0,209554.0,209923.0,210191.0,210443.0,209060.0,208375.0,207878.0,209399.0,211415.0,215285.0,216685.0,219620.0,219619.0,221473.0,219873.0,218470.0,217221.0,220636.0,224626.0,228988.0,234674.0,237886.0,239526.0,235443.0,235309.0,233597.0,232970.0
394358,21,"Baltimore, MD",msa,MD,275379.0,277179.0,276859.0,279099.0,279297.0,277610.0,278468.0,278084.0,281282.0,282701.0,284215.0,285110.0,285874.0,289175.0,292095.0,293261.0,294302.0,293002.0,293562.0,295413.0,301804.0,301421.0,295514.0,288662.0,293798.0,302375.0,310188.0,313335.0,311292.0,312083.0,309650.0,310482.0,304846.0,306662.0,310976.0,314929.0,317352.0,318310.0,327107.0,328996.0,328764.0,328497.0,328852.0,332930.0,335421.0,341291.0,347802.0,347516.0,344999.0,341903.0,342083.0,344392.0,340275.0
394458,22,"Charlotte, NC",msa,NC,225980.0,225977.0,227508.0,228960.0,229242.0,228577.0,227682.0,230519.0,234679.0,238924.0,242137.0,245046.0,244592.0,246760.0,247729.0,250191.0,252506.0,253718.0,257331.0,257629.0,259913.0,253958.0,252167.0,254370.0,265767.0,274843.0,282112.0,286242.0,287386.0,289346.0,292475.0,299032.0,304473.0,311774.0,316606.0,321771.0,325362.0,331315.0,336741.0,342988.0,347119.0,350777.0,354244.0,357987.0,365246.0,374810.0,384215.0,384015.0,379002.0,374928.0,371443.0,368701.0,360693.0
394943,23,"Orlando, FL",msa,FL,231118.0,231883.0,233398.0,233631.0,236365.0,236727.0,240569.0,240497.0,241463.0,241320.0,243635.0,246838.0,249449.0,251411.0,251635.0,251556.0,253855.0,256340.0,259177.0,259164.0,261808.0,262491.0,261895.0,261539.0,265360.0,269884.0,274237.0,276920.0,279763.0,281558.0,282357.0,284819.0,287112.0,291322.0,297757.0,307191.0,314952.0,320930.0,326996.0,333939.0,340741.0,346207.0,351042.0,359141.0,369555.0,378414.0,385843.0,387623.0,387457.0,383299.0,379876.0,377406.0,374771.0
395055,24,"San Antonio, TX",msa,TX,214024.0,211983.0,213173.0,212977.0,214143.0,212524.0,213179.0,214539.0,216648.0,218644.0,219624.0,221906.0,222030.0,222902.0,224702.0,223909.0,224392.0,224612.0,227043.0,229078.0,230776.0,231090.0,231999.0,236032.0,240871.0,246668.0,250756.0,255341.0,256949.0,258094.0,259359.0,260324.0,263538.0,267501.0,272501.0,278277.0,283039.0,287149.0,291394.0,295600.0,300275.0,303923.0,305962.0,309157.0,313251.0,320359.0,325582.0,325373.0,322386.0,319087.0,321563.0,319086.0,318914.0
394998,25,"Portland, OR",msa,OR,384473.0,382552.0,384592.0,383642.0,383253.0,380357.0,382042.0,383624.0,386223.0,386721.0,387373.0,389358.0,389796.0,390873.0,393410.0,396572.0,399169.0,401707.0,403198.0,406105.0,405768.0,403160.0,403630.0,408148.0,417834.0,427952.0,435601.0,440723.0,442261.0,444996.0,451663.0,460133.0,468989.0,477726.0,483999.0,489856.0,495144.0,497876.0,503296.0,504222.0,509183.0,509209.0,512528.0,521791.0,533409.0,544047.0,547686.0,546490.0,540670.0,535848.0,531757.0,528949.0,520292.0
395045,26,"Sacramento, CA",msa,CA,390150.0,389829.0,389398.0,391453.0,390740.0,391330.0,390959.0,393389.0,398563.0,402848.0,405444.0,405561.0,407139.0,407109.0,405379.0,406859.0,407503.0,410878.0,411863.0,418097.0,419679.0,417356.0,416840.0,425567.0,439431.0,451949.0,460219.0,463970.0,466890.0,468457.0,474887.0,485909.0,497156.0,510794.0,521130.0,530711.0,534056.0,534988.0,535530.0,539729.0,542200.0,547195.0,553832.0,568568.0,577420.0,583304.0,577691.0,573043.0,560883.0,553676.0,544194.0,539970.0,529444.0
394775,27,"Las Vegas, NV",msa,NV,267712.0,270880.0,274851.0,276472.0,277301.0,277646.0,277831.0,279063.0,279104.0,280357.0,280749.0,281971.0,284374.0,287781.0,289646.0,289448.0,288522.0,288678.0,293014.0,295617.0,296536.0,295236.0,296910.0,300684.0,302788.0,304246.0,307968.0,313178.0,316991.0,319290.0,322008.0,327557.0,333545.0,342077.0,349386.0,358852.0,363894.0,369130.0,371877.0,377414.0,384344.0,393527.0,405788.0,416255.0,427859.0,433033.0,434078.0,427933.0,419684.0,415320.0,411639.0,404750.0,394549.0
394982,28,"Pittsburgh, PA",msa,PA,162411.0,162501.0,160659.0,160218.0,160728.0,161698.0,161879.0,162054.0,162301.0,163401.0,164798.0,167713.0,170520.0,170322.0,170210.0,169427.0,170405.0,170046.0,169462.0,171601.0,176816.0,181173.0,179642.0,179677.0,181145.0,187445.0,189385.0,190282.0,187480.0,186521.0,187358.0,191247.0,193722.0,196250.0,199326.0,202745.0,203375.0,202511.0,203202.0,204698.0,205746.0,204591.0,203934.0,203217.0,205326.0,208724.0,212704.0,215476.0,214652.0,212112.0,210738.0,210114.0,208106.0
394355,29,"Austin, TX",msa,TX,312494.0,308505.0,309714.0,308788.0,311453.0,310909.0,306917.0,307973.0,311698.0,320755.0,324833.0,325180.0,323118.0,320629.0,324762.0,326239.0,328125.0,326610.0,329876.0,333927.0,335237.0,332459.0,330785.0,339915.0,349379.0,357882.0,364863.0,372234.0,378227.0,380718.0,387965.0,403118.0,431959.0,454007.0,470715.0,475581.0,478593.0,473487.0,467055.0,471122.0,475558.0,486783.0,495471.0,514535.0,533529.0,553675.0,555891.0,546191.0,526598.0,513783.0,505222.0,496797.0,481244.0
394466,30,"Cincinnati, OH",msa,OH,168673.0,168437.0,168740.0,170462.0,169849.0,169899.0,170427.0,173260.0,176679.0,177828.0,178715.0,177561.0,177496.0,178682.0,179794.0,180864.0,182365.0,182255.0,183253.0,185911.0,190806.0,189176.0,187471.0,187184.0,193024.0,196806.0,200407.0,203570.0,205347.0,202840.0,200587.0,198458.0,204047.0,207123.0,216625.0,219080.0,225326.0,225653.0,228857.0,229984.0,232277.0,232829.0,232800.0,232715.0,234978.0,239525.0,243004.0,245937.0,242123.0,242981.0,242235.0,244772.0,240704.0
394735,31,"Kansas City, MO",msa,MO,201014.0,200583.0,201126.0,204028.0,205717.0,207305.0,207509.0,211403.0,214142.0,217965.0,218916.0,218673.0,218307.0,217008.0,215290.0,215246.0,218100.0,222081.0,223647.0,227703.0,229586.0,230313.0,228758.0,231138.0,236868.0,243449.0,248248.0,250999.0,249156.0,249662.0,252188.0,255569.0,256534.0,257278.0,257618.0,260023.0,259400.0,262075.0,262882.0,265405.0,267496.0,266644.0,268950.0,272110.0,277810.0,285922.0,292056.0,294759.0,293467.0,290846.0,291128.0,287055.0,284105.0
394492,32,"Columbus, OH",msa,OH,188428.0,186272.0,186071.0,186991.0,186309.0,185564.0,187791.0,190502.0,194640.0,197882.0,200825.0,201375.0,198551.0,197142.0,195192.0,195839.0,195384.0,199219.0,202065.0,207546.0,210425.0,211208.0,207589.0,209675.0,214810.0,220670.0,222933.0,224402.0,227361.0,226983.0,222812.0,222558.0,226983.0,235893.0,242100.0,245185.0,250479.0,252553.0,253738.0,252086.0,254293.0,255756.0,259013.0,260290.0,264849.0,272451.0,281558.0,286270.0,284036.0,280098.0,278360.0,279208.0,278902.0
394705,33,"Indianapolis, IN",msa,IN,174517.0,173016.0,173028.0,175007.0,176090.0,177389.0,177470.0,179096.0,179403.0,181430.0,183120.0,185909.0,187678.0,186864.0,188245.0,186745.0,187116.0,185551.0,188094.0,191712.0,195776.0,198676.0,198998.0,201090.0,205035.0,211900.0,215694.0,217135.0,215643.0,215286.0,215254.0,215310.0,218520.0,223901.0,231411.0,236362.0,238848.0,239620.0,243412.0,245262.0,247918.0,245510.0,244188.0,246062.0,250353.0,258614.0,264777.0,270861.0,269461.0,267508.0,265030.0,261549.0,258821.0
394475,34,"Cleveland, OH",msa,OH,141597.0,143078.0,142781.0,142780.0,141671.0,145257.0,146320.0,148942.0,148283.0,150848.0,152054.0,153757.0,152847.0,151630.0,151325.0,151760.0,151942.0,153837.0,156221.0,159088.0,161183.0,161146.0,159746.0,159247.0,161932.0,166786.0,170267.0,170687.0,172552.0,171808.0,172483.0,170659.0,170453.0,171675.0,173839.0,178274.0,182603.0,182288.0,182019.0,181586.0,183422.0,184266.0,184379.0,187305.0,188836.0,192696.0,196809.0,200381.0,201642.0,199650.0,197337.0,193109.0,191210.0
395059,35,"San Jose, CA",msa,CA,1138426.0,1121285.0,1133656.0,1104813.0,1081258.0,1060274.0,1059918.0,1074297.0,1070910.0,1081539.0,1088609.0,1093709.0,1072865.0,1055077.0,1048604.0,1064133.0,1069014.0,1058813.0,1073089.0,1083485.0,1109052.0,1101733.0,1103119.0,1111241.0,1130246.0,1150714.0,1174602.0,1181495.0,1187961.0,1192520.0,1198701.0,1219164.0,1235500.0,1257549.0,1277363.0,1289543.0,1306403.0,1308668.0,1320300.0,1336076.0,1355763.0,1357318.0,1374796.0,1411483.0,1464284.0,1478013.0,1459031.0,1419876.0,1386855.0,1363826.0,1349971.0,1339070.0,1325990.0
394902,36,"Nashville, TN",msa,TN,261442.0,257548.0,258636.0,258857.0,262776.0,263449.0,264011.0,265956.0,268292.0,272573.0,276765.0,279597.0,281504.0,281296.0,283006.0,284573.0,288168.0,288585.0,287920.0,288268.0,291519.0,290548.0,288385.0,292702.0,300407.0,307836.0,312752.0,315798.0,318094.0,316803.0,318867.0,322584.0,329517.0,336909.0,346560.0,358009.0,366109.0,372721.0,382168.0,388708.0,396022.0,396752.0,402133.0,410239.0,424156.0,438349.0,442877.0,441947.0,433049.0,429008.0,422344.0,415677.0,409950.0
395194,37,"Virginia Beach, VA",msa,VA,231612.0,230920.0,234347.0,237666.0,236615.0,232685.0,233207.0,234827.0,239310.0,240879.0,241657.0,242786.0,243088.0,245517.0,244303.0,243721.0,243431.0,244272.0,245905.0,249047.0,250116.0,252965.0,250667.0,255057.0,256886.0,265256.0,268482.0,273423.0,274954.0,274829.0,271789.0,271221.0,273439.0,277227.0,279875.0,281544.0,282964.0,283664.0,284611.0,285818.0,287140.0,289061.0,289731.0,291923.0,296595.0,304570.0,307282.0,306313.0,301692.0,300475.0,300618.0,300470.0,301140.0
395005,38,"Providence, RI",msa,RI,266886.0,266939.0,268671.0,270368.0,270928.0,268436.0,267647.0,269535.0,275675.0,281574.0,283029.0,284222.0,284504.0,287556.0,287891.0,288953.0,288746.0,290985.0,291172.0,296090.0,301052.0,302840.0,298427.0,297164.0,305909.0,316902.0,325226.0,327323.0,329527.0,329379.0,330364.0,330628.0,336795.0,341782.0,348753.0,350507.0,357858.0,363116.0,368647.0,367500.0,368925.0,368589.0,372918.0,373044.0,377689.0,385315.0,392988.0,395994.0,392298.0,391463.0,392366.0,394249.0,392498.0
394714,39,"Jacksonville, FL",msa,FL,221241.0,220005.0,221024.0,223812.0,224875.0,224413.0,223868.0,225421.0,226849.0,226350.0,224442.0,228432.0,231546.0,237227.0,237336.0,237163.0,234921.0,236077.0,238516.0,241063.0,242306.0,240140.0,238982.0,241970.0,248337.0,257278.0,261555.0,267813.0,269180.0,269665.0,270935.0,274602.0,283235.0,288265.0,292836.0,294103.0,298631.0,305413.0,313438.0,318708.0,323407.0,324144.0,326639.0,334057.0,342488.0,350206.0,353802.0,359308.0,362011.0,358511.0,355305.0,351752.0,349167.0
394862,40,"Milwaukee, WI",msa,WI,214477.0,213032.0,210664.0,214290.0,214187.0,215161.0,211915.0,215389.0,221433.0,228461.0,229513.0,226449.0,224450.0,227090.0,227025.0,227253.0,225471.0,228554.0,229481.0,232279.0,232629.0,234710.0,231043.0,231754.0,233431.0,235419.0,229873.0,223921.0,220267.0,223132.0,227170.0,231048.0,233088.0,234844.0,238535.0,242919.0,241953.0,239935.0,236107.0,234465.0,231799.0,229823.0,230907.0,233333.0,236430.0,239132.0,240904.0,240885.0,238184.0,239727.0,242363.0,246143.0,245459.0
394935,41,"Oklahoma City, OK",msa,OK,159859.0,162752.0,165853.0,167255.0,167093.0,167779.0,170756.0,173423.0,175292.0,174031.0,177145.0,175931.0,179113.0,177688.0,179792.0,180968.0,182898.0,182168.0,182473.0,183335.0,186669.0,187275.0,187536.0,189013.0,194823.0,199448.0,202358.0,202034.0,201302.0,200365.0,200952.0,202850.0,206499.0,208037.0,210699.0,212371.0,212547.0,212534.0,213674.0,217024.0,218397.0,219266.0,219940.0,223821.0,226611.0,231527.0,232697.0,233097.0,233089.0,233339.0,236311.0,238318.0,235312.0
395012,42,"Raleigh, NC",msa,NC,258660.0,258509.0,256732.0,259511.0,258345.0,259683.0,259719.0,261027.0,264656.0,266231.0,268758.0,271142.0,273924.0,274485.0,276296.0,275619.0,278139.0,277076.0,281111.0,280954.0,285276.0,282623.0,280707.0,281748.0,289012.0,297615.0,304669.0,310056.0,314067.0,316011.0,318275.0,320219.0,326615.0,334997.0,348691.0,358448.0,365735.0,370316.0,377410.0,384902.0,388015.0,392061.0,394286.0,401208.0,410298.0,420387.0,429667.0,432125.0,429417.0,418715.0,413173.0,409137.0,405722.0
394849,43,"Memphis, TN",msa,TN,170395.0,168923.0,168251.0,169284.0,171189.0,170870.0,174277.0,174204.0,175891.0,177644.0,181776.0,185700.0,185352.0,182983.0,179081.0,179347.0,182770.0,186217.0,189944.0,191262.0,195682.0,196015.0,196583.0,197164.0,201861.0,208909.0,215413.0,218584.0,218028.0,215167.0,212832.0,214489.0,216620.0,220013.0,224626.0,228800.0,234203.0,234677.0,240817.0,245372.0,249444.0,247101.0,244684.0,244553.0,247169.0,251176.0,256510.0,258583.0,259656.0,258453.0,256741.0,253006.0,246601.0
395022,44,"Richmond, VA",msa,VA,231004.0,231856.0,231983.0,234329.0,232648.0,233650.0,234637.0,238895.0,242683.0,244350.0,244698.0,244009.0,245276.0,247347.0,249418.0,249953.0,251254.0,250468.0,251987.0,251526.0,255097.0,256093.0,255163.0,255251.0,256724.0,266540.0,274669.0,280845.0,280701.0,277905.0,280739.0,280924.0,283775.0,283669.0,288130.0,292224.0,296643.0,301154.0,303680.0,305743.0,305000.0,307343.0,309231.0,316820.0,324520.0,333707.0,337148.0,337922.0,336771.0,335140.0,334768.0,334600.0,334345.0
394910,45,"New Orleans, LA",msa,LA,198240.0,195959.0,194209.0,192375.0,193733.0,195078.0,199305.0,199784.0,200320.0,199149.0,202673.0,205559.0,207777.0,205287.0,203992.0,204745.0,203857.0,205715.0,204903.0,208100.0,211066.0,210598.0,212517.0,212978.0,219667.0,222430.0,225894.0,227296.0,228310.0,227402.0,228056.0,233294.0,241627.0,245348.0,250329.0,249284.0,251925.0,256977.0,258962.0,259104.0,252998.0,257613.0,264485.0,269064.0,271895.0,276394.0,281112.0,275115.0,266807.0,260688.0,263060.0,265182.0,265737.0
394807,46,"Louisville, KY",msa,KY,177719.0,174906.0,173470.0,174417.0,178993.0,179878.0,182152.0,180773.0,180560.0,181125.0,184060.0,188731.0,188909.0,187693.0,186746.0,185177.0,186171.0,184482.0,188505.0,189991.0,194084.0,192917.0,194257.0,199524.0,206533.0,209641.0,210546.0,212250.0,210621.0,209776.0,207955.0,211379.0,213577.0,215147.0,216529.0,219789.0,222398.0,224407.0,227113.0,228275.0,229575.0,227140.0,227156.0,227113.0,232716.0,238300.0,242739.0,242825.0,242557.0,241949.0,245334.0,244434.0,241261.0
